"Name","Ticker","Return Date 
(Daily)","Total Ret 
YTD 
(Daily) 
USD","Total Ret 
1 Day 
(Daily) 
USD","Total Ret 
1 Wk 
(Daily) 
USD","Total Ret 
1 Mo 
(Daily) 
USD","Total Ret 
2 Mo 
(Daily) 
USD","Total Ret 
3 Mo 
(Daily) 
USD","Total Ret 
6 Mo 
(Daily) 
USD","Total Ret 
1 Yr 
(Daily) 
USD","Total Ret 
Annlzd 2 Yr 
(Daily) 
USD","Total Ret 
Annlzd 3 Yr 
(Daily) 
USD","Total Ret 
Annlzd 5 Yr 
(Daily) 
USD","Total Ret 
Annlzd 10 Yr 
(Daily) 
USD","% Rank Ind YTD (Daily)","% Rank Ind 1 Mo (Daily)","% Rank Ind 3 Mo (Daily)","% Rank Ind 1 Yr (Daily)","% Rank Ind Ann 3 Yr (Daily)","% Rank Ind Ann 5 Yr (Daily)","% Rank Ind Ann 10 Yr (Daily)","Return Date 
(Mo-End)","Total Ret 
YTD 
(Mo-End) 
USD","Total Ret 
1 Mo 
(Mo-End) 
USD","Total Ret 
2 Mo 
(Mo-End) 
USD","Total Ret 
3 Mo 
(Mo-End) 
USD","Total Ret 
1 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 2 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 3 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 5 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 10 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 15 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 20 Yr 
(Mo-End) 
USD","Return Date 
(Qtr-End)","Total Ret 
1 Mo 
(Qtr-End) 
USD","Total Ret 
2 Mo 
(Qtr-End) 
USD","Total Ret 
3 Mo 
(Qtr-End) 
USD","Total Ret 
6 Mo 
(Qtr-End) 
USD","Total Ret 
YTD 
(Qtr-End) 
USD","Total Ret 
1 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 2 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 3 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 5 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 10 Yr 
(Qtr-End) 
USD"
"Roper Technologies Inc","ROP","2022-07-05","-18.10","0.23","2.53","-7.05","-9.45","-15.76","-13.65","-14.52","1.89","2.72","11.80","15.43","51.00","52.00","66.00","53.00","51.00","21.00","19.00","2022-06-30","-19.51","-10.80","-16.02","-16.30","-15.56","1.39","3.08","11.80","15.29","14.06","16.74","2022-06-30","-10.80","-16.02","-16.30","-19.51","-19.51","-15.56","1.39","3.08","11.80","15.29"
"Ross Stores Inc","ROST","2022-07-05","-34.86","3.42","1.43","-10.38","-25.79","-20.42","-32.12","-40.59","-7.63","-8.86","6.36","9.11","72.00","60.00","61.00","69.00","67.00","35.00","20.00","2022-06-30","-38.00","-17.03","-29.30","-22.02","-42.40","-8.10","-9.78","5.24","9.40","16.64","14.60","2022-06-30","-17.03","-29.30","-22.02","-38.00","-38.00","-42.40","-8.10","-9.78","5.24","9.40"
"Royal Caribbean Group","RCL","2022-07-05","-52.80","2.86","-9.57","-35.56","-50.67","-56.50","-54.97","-57.81","-14.37","-30.56","-16.90","6.69","94.00","95.00","97.00","92.00","85.00","78.00","45.00","2022-06-30","-54.60","-39.88","-55.09","-58.33","-59.06","-16.69","-32.52","-17.22","6.43","0.97","5.09","2022-06-30","-39.88","-55.09","-58.33","-54.60","-54.60","-59.06","-16.69","-32.52","-17.22","6.43"
"S&P Global Inc","SPGI","2022-07-05","-26.70","0.29","3.49","2.50","-0.50","-16.20","-24.10","-16.20","2.54","14.19","19.32","23.04","85.00","20.00","80.00","76.00","29.00","22.00","23.00","2022-06-30","-28.24","-3.55","-10.25","-17.62","-17.11","2.05","14.90","19.08","23.06","11.70","13.36","2022-06-30","-3.55","-10.25","-17.62","-28.24","-28.24","-17.11","2.05","14.90","19.08","23.06"
"Salesforce Inc","CRM","2022-07-05","-32.24","2.38","0.43","-6.87","-0.06","-18.05","-24.36","-30.62","-5.43","3.66","14.50","17.07","49.00","40.00","48.00","44.00","47.00","29.00","24.00","2022-06-30","-35.06","3.00","-6.20","-22.27","-32.44","-6.14","2.84","13.77","16.92","20.00","","2022-06-30","3.00","-6.20","-22.27","-35.06","-35.06","-32.44","-6.14","2.84","13.77","16.92"
"SBA Communications Corp","SBAC","2022-07-05","-16.17","-1.74","3.08","-1.47","-4.95","-9.75","-7.02","1.38","4.68","12.48","19.75","19.05","70.00","31.00","56.00","49.00","36.00","10.00","7.00","2022-06-30","-17.36","-4.92","-7.59","-6.78","1.23","4.40","13.23","19.33","19.06","16.37","31.29","2022-06-30","-4.92","-7.59","-6.78","-17.36","-17.36","1.23","4.40","13.23","19.33","19.06"
"Schlumberger Ltd","SLB","2022-07-05","12.29","-6.51","-9.85","-29.79","-20.38","-17.19","1.11","3.32","38.28","-3.10","-9.46","-3.07","43.00","81.00","63.00","42.00","34.00","44.00","35.00","2022-06-30","20.40","-22.19","-7.88","-13.01","13.43","41.48","-1.11","-8.41","-2.41","-2.83","4.63","2022-06-30","-22.19","-7.88","-13.01","20.40","20.40","13.43","41.48","-1.11","-8.41","-2.41"
"Seagate Technology Holdings PLC","STX","2022-07-05","-35.64","3.21","-2.19","-12.94","-12.95","-18.31","-36.61","-14.88","27.32","18.85","16.67","14.18","76.00","76.00","67.00","53.00","22.00","16.00","20.00","2022-06-30","-35.53","-14.80","-12.07","-19.76","-15.60","26.01","19.02","16.87","14.35","10.32","","2022-06-30","-14.80","-12.07","-19.76","-35.53","-35.53","-15.60","26.01","19.02","16.87","14.35"
"Sealed Air Corp","SEE","2022-07-05","-13.83","-2.30","-0.98","-7.72","-10.59","-12.89","-12.96","-1.30","32.96","10.53","6.31","14.89","57.00","53.00","66.00","40.00","36.00","32.00","22.00","2022-06-30","-13.86","-6.85","-9.80","-13.50","-1.23","34.24","11.84","6.43","15.26","5.20","6.18","2022-06-30","-6.85","-9.80","-13.50","-13.86","-13.86","-1.23","34.24","11.84","6.43","15.26"
"Sempra Energy","SRE","2022-07-05","11.99","-4.28","-2.79","-8.27","-8.77","-10.93","9.58","12.35","13.07","4.66","8.33","10.08","14.00","44.00","63.00","25.00","46.00","38.00","31.00","2022-06-30","14.47","-8.29","-6.87","-10.62","16.78","16.06","5.83","8.55","10.26","8.12","11.54","2022-06-30","-8.29","-6.87","-10.62","14.47","14.47","16.78","16.06","5.83","8.55","10.26"
"ServiceNow Inc","NOW","2022-07-05","-23.60","2.39","4.75","0.70","5.67","-10.36","-13.41","-10.13","9.42","18.97","36.38","34.31","37.00","22.00","34.00","26.00","23.00","8.00","4.00","2022-06-30","-26.74","1.72","-0.54","-14.61","-13.47","8.35","20.09","35.01","34.47","","","2022-06-30","1.72","-0.54","-14.61","-26.74","-26.74","-13.47","8.35","20.09","35.01","34.47"
"Sherwin-Williams Co","SHW","2022-07-05","-30.88","2.98","8.47","-9.91","-12.32","-5.87","-27.63","-11.15","12.63","16.89","16.45","19.11","81.00","67.00","47.00","55.00","31.00","19.00","15.00","2022-06-30","-36.08","-16.46","-18.35","-10.06","-16.97","8.85","14.59","14.71","18.29","17.18","17.24","2022-06-30","-16.46","-18.35","-10.06","-36.08","-36.08","-16.97","8.85","14.59","14.71","18.29"
"Signature Bank","SBNY","2022-07-05","-41.09","2.89","1.01","-13.12","-22.98","-32.78","-44.12","-22.73","36.22","16.36","6.65","12.49","96.00","80.00","97.00","89.00","14.00","29.00","23.00","2022-06-30","-44.25","-17.14","-26.02","-38.75","-26.13","31.07","15.45","5.57","11.93","12.06","","2022-06-30","-17.14","-26.02","-38.75","-44.25","-44.25","-26.13","31.07","15.45","5.57","11.93"
"Simon Property Group Inc","SPG","2022-07-05","-36.83","1.98","-1.69","-9.71","-18.86","-23.98","-37.33","-19.72","26.82","-10.46","-3.47","0.88","92.00","75.00","89.00","84.00","75.00","62.00","73.00","2022-06-30","-38.49","-15.73","-18.12","-26.56","-21.20","25.69","-10.56","-4.28","0.80","4.68","8.78","2022-06-30","-15.73","-18.12","-26.56","-38.49","-38.49","-21.20","25.69","-10.56","-4.28","0.80"
"Skyworks Solutions Inc","SWKS","2022-07-05","-38.78","3.00","-2.46","-12.05","-12.13","-26.20","-39.92","-49.78","-12.60","7.52","1.03","14.34","72.00","46.00","76.00","90.00","71.00","76.00","47.00","2022-06-30","-39.56","-14.91","-17.74","-30.07","-50.52","-12.95","8.48","1.12","14.33","19.34","15.79","2022-06-30","-14.91","-17.74","-30.07","-39.56","-39.56","-50.52","-12.95","8.48","1.12","14.33"
"Snap-on Inc","SNA","2022-07-05","-6.43","0.23","-1.20","-9.76","-9.84","-2.98","-8.03","-8.81","23.96","9.65","6.98","13.93","36.00","56.00","37.00","44.00","35.00","33.00","29.00","2022-06-30","-7.20","-11.20","-6.61","-3.42","-9.36","22.33","8.48","6.68","13.89","10.79","11.01","2022-06-30","-11.20","-6.61","-3.42","-7.20","-7.20","-9.36","22.33","8.48","6.68","13.89"
"SolarEdge Technologies Inc","SEDG","2022-07-05","-3.31","-1.82","-2.85","-9.07","1.89","-17.47","8.59","-1.80","37.68","62.56","69.74","","34.00","32.00","54.00","28.00","16.00","5.00","","2022-06-30","-2.46","0.33","9.29","-15.10","-0.97","40.43","63.64","68.75","","","","2022-06-30","0.33","9.29","-15.10","-2.46","-2.46","-0.97","40.43","63.64","68.75",""
"Southern Co","SO","2022-07-05","5.22","-3.17","0.28","-5.90","-3.46","-3.83","5.73","19.42","20.03","11.71","11.93","7.29","29.00","52.00","50.00","27.00","24.00","27.00","48.00","2022-06-30","5.93","-5.75","-1.91","-0.72","22.24","21.51","12.66","11.85","7.38","7.62","7.22","2022-06-30","-5.75","-1.91","-0.72","5.93","5.93","22.24","21.51","12.66","11.85","7.38"
"Southwest Airlines Co","LUV","2022-07-05","-14.78","-0.60","-0.38","-16.72","-22.32","-19.24","-17.00","-31.96","3.44","-10.62","-9.55","15.74","42.00","52.00","49.00","55.00","39.00","50.00","10.00","2022-06-30","-15.69","-21.24","-22.69","-21.14","-31.96","2.80","-10.29","-9.44","15.54","6.65","4.54","2022-06-30","-21.24","-22.69","-21.14","-15.69","-15.69","-31.96","2.80","-10.29","-9.44","15.54"
"Stanley Black & Decker Inc","SWK","2022-07-05","-40.65","2.87","2.70","-2.94","-10.07","-21.50","-41.50","-45.41","-8.23","-6.68","-2.77","7.83","89.00","46.00","85.00","96.00","83.00","71.00","54.00","2022-06-30","-43.57","-10.99","-12.07","-24.42","-47.30","-10.83","-7.74","-3.34","7.23","5.54","6.40","2022-06-30","-10.99","-12.07","-24.42","-43.57","-43.57","-47.30","-10.83","-7.74","-3.34","7.23"
"Starbucks Corp","SBUX","2022-07-05","-31.18","0.33","4.17","0.59","3.27","-4.89","-27.11","-29.16","6.19","-1.15","8.56","13.21","74.00","22.00","61.00","65.00","39.00","19.00","24.00","2022-06-30","-33.85","-2.69","3.00","-15.49","-29.96","4.31","-0.87","7.64","12.62","13.54","14.18","2022-06-30","-2.69","3.00","-15.49","-33.85","-33.85","-29.96","4.31","-0.87","7.64","12.62"
"State Street Corporation","STT","2022-07-05","-30.96","-0.49","-1.32","-10.74","-10.64","-25.40","-33.91","-22.48","3.35","6.96","-4.41","5.87","75.00","57.00","79.00","66.00","43.00","70.00","49.00","2022-06-30","-32.48","-14.17","-7.09","-28.58","-22.30","1.92","6.69","-4.40","5.72","1.09","3.20","2022-06-30","-14.17","-7.09","-28.58","-32.48","-32.48","-22.30","1.92","6.69","-4.40","5.72"
"Steris PLC","STE","2022-07-05","-13.89","-1.06","2.04","-5.13","-7.85","-14.87","-12.27","0.39","17.34","11.81","21.27","21.36","26.00","42.00","42.00","14.00","24.00","11.00","11.00","2022-06-30","-14.95","-9.47","-7.80","-14.56","0.76","16.84","12.32","21.25","21.40","14.14","13.07","2022-06-30","-9.47","-7.80","-14.56","-14.95","-14.95","0.76","16.84","12.32","21.25","21.40"
"Stryker Corp","SYK","2022-07-05","-23.94","-0.90","2.48","-11.49","-16.01","-24.50","-25.29","-22.86","6.13","0.14","8.83","15.03","43.00","61.00","59.00","34.00","42.00","29.00","21.00","2022-06-30","-25.09","-14.87","-17.26","-25.33","-22.36","6.43","0.13","8.66","14.69","8.67","11.12","2022-06-30","-14.87","-17.26","-25.33","-25.09","-25.09","-22.36","6.43","0.13","8.66","14.69"
"SVB Financial Group","SIVB","2022-07-05","-39.19","2.93","1.92","-14.13","-19.67","-22.15","-39.52","-27.03","40.69","22.76","17.96","21.66","96.00","87.00","93.00","91.00","9.00","7.00","5.00","2022-06-30","-41.76","-19.15","-19.00","-29.40","-29.01","35.38","20.71","17.58","21.00","14.31","14.49","2022-06-30","-19.15","-19.00","-29.40","-41.76","-41.76","-29.01","35.38","20.71","17.58","21.00"
"Synchrony Financial","SYF","2022-07-05","-36.67","1.22","-0.07","-18.34","-26.42","-17.32","-37.37","-39.20","18.51","-3.92","2.09","","77.00","83.00","66.00","78.00","62.00","50.00","","2022-06-30","-39.51","-25.43","-24.97","-20.02","-41.26","15.14","-4.43","1.23","","","","2022-06-30","-25.43","-24.97","-20.02","-39.51","-39.51","-41.26","15.14","-4.43","1.23",""
"Synopsys Inc","SNPS","2022-07-05","-17.80","0.56","-0.25","-7.56","7.29","-7.57","-10.85","8.51","23.82","30.79","33.02","25.97","35.00","42.00","27.00","14.00","11.00","8.00","12.00","2022-06-30","-17.58","-4.86","5.90","-8.87","10.12","24.80","33.14","33.02","26.29","17.68","12.78","2022-06-30","-4.86","5.90","-8.87","-17.58","-17.58","10.12","24.80","33.14","33.02","26.29"
"Sysco Corp","SYY","2022-07-05","10.29","-1.30","0.75","1.71","2.46","3.87","8.02","13.72","28.25","8.11","13.64","13.02","16.00","23.00","19.00","25.00","36.00","19.00","17.00","2022-06-30","9.66","1.21","-0.33","4.35","12.00","27.52","8.59","13.17","12.79","7.97","7.08","2022-06-30","1.21","-0.33","4.35","9.66","9.66","12.00","27.52","8.59","13.17","12.79"
"T. Rowe Price Group Inc","TROW","2022-07-05","-39.24","1.53","-0.67","-5.41","-7.12","-23.62","-36.27","-40.24","2.36","6.11","12.78","9.14","84.00","46.00","77.00","83.00","46.00","22.00","38.00","2022-06-30","-41.00","-9.66","-6.69","-24.06","-40.31","0.66","5.40","12.53","8.79","7.41","11.83","2022-06-30","-9.66","-6.69","-24.06","-41.00","-41.00","-40.31","0.66","5.40","12.53","8.79"
"Take-Two Interactive Software Inc","TTWO","2022-07-05","-28.52","1.75","0.68","0.06","5.66","-16.37","-26.08","-28.35","-6.20","2.72","11.63","29.60","58.00","28.00","57.00","50.00","53.00","22.00","7.00","2022-06-30","-31.05","-1.61","2.53","-20.30","-30.78","-6.30","2.58","10.80","29.19","12.86","11.57","2022-06-30","-1.61","2.53","-20.30","-31.05","-31.05","-30.78","-6.30","2.58","10.80","29.19"
"Tapestry Inc","TPR","2022-07-05","-21.58","1.69","-2.73","-10.15","0.35","-8.33","-22.87","-24.19","57.66","3.32","-5.21","-3.30","61.00","73.00","64.00","75.00","56.00","69.00","76.00","2022-06-30","-23.60","-10.81","-6.53","-17.17","-27.51","54.06","0.84","-5.74","-3.29","-0.50","9.73","2022-06-30","-10.81","-6.53","-17.17","-23.60","-23.60","-27.51","54.06","0.84","-5.74","-3.29"
"Target Corp","TGT","2022-07-05","-36.26","2.34","0.82","-9.52","-36.47","-31.74","-35.55","-39.45","12.97","20.39","24.98","11.45","79.00","83.00","91.00","80.00","36.00","26.00","48.00","2022-06-30","-38.20","-12.76","-37.84","-33.03","-40.09","10.92","20.14","24.21","10.95","6.71","7.77","2022-06-30","-12.76","-37.84","-33.03","-38.20","-38.20","-40.09","10.92","20.14","24.21","10.95"
"TE Connectivity Ltd","TEL","2022-07-05","-30.25","0.42","-3.00","-14.30","-12.24","-12.15","-29.98","-17.89","19.49","7.14","8.90","14.60","68.00","69.00","61.00","53.00","49.00","32.00","26.00","2022-06-30","-29.21","-12.55","-8.87","-13.19","-14.79","19.86","7.51","9.25","14.94","8.43","","2022-06-30","-12.55","-8.87","-13.19","-29.21","-29.21","-14.79","19.86","7.51","9.25","14.94"
"Teledyne Technologies Inc","TDY","2022-07-05","-13.08","0.03","2.08","-6.27","-9.14","-21.10","-11.47","-10.12","12.80","11.06","23.67","19.71","27.00","41.00","66.00","33.00","36.00","10.00","15.00","2022-06-30","-14.14","-7.41","-13.08","-20.63","-10.44","9.83","11.05","24.06","19.79","15.02","15.57","2022-06-30","-7.41","-13.08","-20.63","-14.14","-14.14","-10.44","9.83","11.05","24.06","19.79"
"Teleflex Inc","TFX","2022-07-05","-23.00","-1.11","-0.40","-10.50","-9.07","-26.26","-23.04","-38.14","-16.78","-8.46","4.51","15.92","43.00","75.00","81.00","66.00","78.00","57.00","41.00","2022-06-30","-24.95","-14.56","-13.81","-30.62","-38.47","-17.36","-8.95","3.99","15.59","8.19","8.09","2022-06-30","-14.56","-13.81","-30.62","-24.95","-24.95","-38.47","-17.36","-8.95","3.99","15.59"
"Teradyne Inc","TER","2022-07-05","-46.78","1.18","-8.84","-19.19","-19.90","-22.33","-45.69","-32.13","1.79","23.34","23.49","20.05","90.00","65.00","65.00","74.00","49.00","29.00","32.00","2022-06-30","-45.10","-18.04","-14.98","-24.16","-32.84","3.41","23.73","24.94","20.69","11.65","7.08","2022-06-30","-18.04","-14.98","-24.16","-45.10","-45.10","-32.84","3.41","23.73","24.94","20.69"
"Tesla Inc","TSLA","2022-07-05","-33.84","2.55","0.17","-0.62","-19.93","-35.93","-35.74","2.99","70.07","146.61","60.61","60.29","80.00","55.00","88.00","29.00","3.00","4.00","2.00","2022-06-30","-36.28","-11.19","-22.66","-37.51","-0.92","76.59","146.99","56.24","59.66","","","2022-06-30","-11.19","-22.66","-37.51","-36.28","-36.28","-0.92","76.59","146.99","56.24","59.66"
"Texas Instruments Inc","TXN","2022-07-05","-19.67","0.38","-3.28","-13.48","-11.76","-15.20","-18.96","-20.10","11.90","11.63","16.57","19.75","29.00","45.00","44.00","53.00","63.00","37.00","26.00","2022-06-30","-17.25","-13.07","-9.07","-15.63","-17.77","12.98","12.99","17.19","19.94","10.97","10.66","2022-06-30","-13.07","-9.07","-15.63","-17.25","-17.25","-17.77","12.98","12.99","17.19","19.94"
"Textron Inc","TXT","2022-07-05","-22.78","-2.52","-0.80","-10.50","-14.53","-15.92","-21.89","-13.60","35.67","4.01","4.54","9.28","71.00","60.00","72.00","53.00","38.00","43.00","51.00","2022-06-30","-20.84","-6.43","-11.78","-17.87","-11.08","36.40","4.95","5.47","9.54","0.96","5.39","2022-06-30","-6.43","-11.78","-17.87","-20.84","-20.84","-11.08","36.40","4.95","5.47","9.54"
"The AES Corp","AES","2022-07-05","-11.54","-1.40","-0.05","-4.89","-0.70","-17.74","-7.86","-16.68","24.33","10.25","17.14","7.09","60.00","25.00","87.00","75.00","32.00","15.00","49.00","2022-06-30","-12.24","-4.67","2.89","-17.73","-17.04","23.82","10.76","16.47","7.02","0.97","8.01","2022-06-30","-4.67","2.89","-17.73","-12.24","-12.24","-17.04","23.82","10.76","16.47","7.02"
"The Cooper Companies Inc","COO","2022-07-05","-24.59","-0.82","0.58","-7.71","-9.20","-24.88","-23.04","-22.51","4.38","-1.70","5.84","14.98","47.00","66.00","78.00","43.00","69.00","55.00","45.00","2022-06-30","-25.25","-10.73","-13.27","-25.02","-20.97","5.09","-2.39","5.53","14.68","12.55","13.83","2022-06-30","-10.73","-13.27","-25.02","-25.25","-25.25","-20.97","5.09","-2.39","5.53","14.68"
"The Estee Lauder Companies Inc Class A","EL","2022-07-05","-29.71","0.98","0.64","-1.96","7.36","-4.78","-26.92","-17.70","17.25","12.63","22.86","17.28","82.00","25.00","59.00","53.00","19.00","7.00","12.00","2022-06-30","-30.88","0.01","-3.33","-6.26","-19.20","17.18","12.46","22.39","17.39","17.81","14.66","2022-06-30","0.01","-3.33","-6.26","-30.88","-30.88","-19.20","17.18","12.46","22.39","17.39"
"The Goldman Sachs Group Inc","GS","2022-07-05","-21.27","-0.68","-0.76","-6.74","-4.43","-7.64","-24.44","-18.43","25.36","14.88","7.11","13.26","57.00","52.00","43.00","57.00","41.00","42.00","26.00","2022-06-30","-21.31","-9.13","-2.12","-9.42","-19.63","25.25","15.47","7.69","13.27","3.05","8.05","2022-06-30","-9.13","-2.12","-9.42","-21.31","-21.31","-19.63","25.25","15.47","7.69","13.27"
"The Hartford Financial Services Group Inc","HIG","2022-07-05","-4.71","-1.84","-0.67","-9.54","-9.17","-8.49","-6.50","7.02","34.54","6.67","6.23","15.79","44.00","58.00","54.00","32.00","31.00","39.00","10.00","2022-06-30","-4.11","-9.76","-5.88","-8.35","8.01","33.09","7.66","6.41","15.61","-1.45","1.85","2022-06-30","-9.76","-5.88","-8.35","-4.11","-4.11","8.01","33.09","7.66","6.41","15.61"
"The Hershey Co","HSY","2022-07-05","13.79","-1.20","-0.04","4.38","-2.05","0.38","11.75","27.55","31.68","18.19","17.07","12.96","18.00","15.00","38.00","13.00","27.00","16.00","31.00","2022-06-30","12.14","1.63","-4.30","-0.26","25.60","30.86","18.86","16.52","12.84","11.16","11.00","2022-06-30","1.63","-4.30","-0.26","12.14","12.14","25.60","30.86","18.86","16.52","12.84"
"The Home Depot Inc","HD","2022-07-05","-30.72","1.67","5.03","-7.00","-4.51","-6.31","-29.40","-9.88","9.35","12.72","15.32","19.99","72.00","32.00","33.00","48.00","49.00","22.00","23.00","2022-06-30","-33.00","-8.78","-8.07","-7.74","-11.77","7.16","12.15","14.51","19.43","14.82","11.43","2022-06-30","-8.78","-8.07","-7.74","-33.00","-33.00","-11.77","7.16","12.15","14.51","19.43"
"The Interpublic Group of Companies Inc","IPG","2022-07-05","-25.42","-1.65","-0.47","-12.00","-16.62","-20.51","-25.00","-13.83","31.54","9.30","5.08","11.92","53.00","64.00","59.00","36.00","26.00","25.00","18.00","2022-06-30","-24.94","-13.68","-14.71","-21.52","-11.82","31.56","10.74","5.63","12.29","7.75","1.77","2022-06-30","-13.68","-14.71","-21.52","-24.94","-24.94","-11.82","31.56","10.74","5.63","12.29"
"The Kraft Heinz Co","KHC","2022-07-05","8.41","-1.35","1.03","5.01","-10.71","-2.70","5.88","-1.63","13.97","11.47","-10.74","","18.00","25.00","44.00","39.00","27.00","83.00","","2022-06-30","8.47","0.82","-9.59","-2.16","-2.55","13.86","11.42","-11.12","","","","2022-06-30","0.82","-9.59","-2.16","8.47","8.47","-2.55","13.86","11.42","-11.12",""
"The Kroger Co","KR","2022-07-05","5.28","-1.89","-2.48","-10.11","-11.90","-17.71","1.79","25.28","20.68","31.48","16.73","16.53","25.00","62.00","73.00","14.00","8.00","15.00","14.00","2022-06-30","5.50","-10.65","-11.90","-17.13","25.74","20.18","31.64","16.69","16.26","9.28","8.77","2022-06-30","-10.65","-11.90","-17.13","5.50","5.50","25.74","20.18","31.64","16.69","16.26"
"The Mosaic Co","MOS","2022-07-05","13.98","-5.12","-9.66","-25.41","-30.99","-34.07","14.83","42.92","87.46","22.29","14.85","-0.99","27.00","84.00","83.00","24.00","29.00","25.00","66.00","2022-06-30","20.88","-24.37","-24.09","-28.75","49.30","95.61","24.30","16.22","-0.23","2.40","7.76","2022-06-30","-24.37","-24.09","-28.75","20.88","20.88","49.30","95.61","24.30","16.22","-0.23"
"The Travelers Companies Inc","TRV","2022-07-05","8.04","-2.33","-0.16","-3.48","-2.26","-7.31","5.78","12.92","24.46","4.83","7.75","11.79","30.00","57.00","63.00","33.00","54.00","35.00","30.00","2022-06-30","9.28","-5.02","-0.58","-6.93","15.36","24.27","6.27","7.95","11.92","9.33","8.78","2022-06-30","-5.02","-0.58","-6.93","9.28","9.28","15.36","24.27","6.27","7.95","11.92"
"The Walt Disney Co","DIS","2022-07-05","-37.26","1.08","1.31","-10.57","-13.70","-28.34","-37.38","-45.13","-6.93","-11.70","-0.64","8.41","78.00","67.00","77.00","75.00","63.00","44.00","33.00","2022-06-30","-39.05","-14.52","-15.43","-31.18","-46.29","-7.99","-11.69","-1.30","8.04","7.92","9.13","2022-06-30","-14.52","-15.43","-31.18","-39.05","-39.05","-46.29","-7.99","-11.69","-1.30","8.04"
"Thermo Fisher Scientific Inc","TMO","2022-07-05","-18.22","-0.58","1.74","-2.28","-0.93","-6.66","-11.78","6.40","22.29","22.15","25.60","26.51","31.00","37.00","32.00","15.00","23.00","13.00","7.00","2022-06-30","-18.49","-4.23","-1.69","-7.97","7.92","22.68","22.98","25.70","26.63","17.08","19.17","2022-06-30","-4.23","-1.69","-7.97","-18.49","-18.49","7.92","22.68","22.98","25.70","26.63"
"TJX Companies Inc","TJX","2022-07-05","-23.43","2.75","0.17","-7.17","-6.21","-6.21","-22.63","-14.06","6.93","3.22","11.50","11.12","51.00","51.00","41.00","38.00","35.00","25.00","16.00","2022-06-30","-25.70","-12.14","-8.38","-7.32","-15.57","6.59","3.21","10.56","11.10","15.82","13.57","2022-06-30","-12.14","-8.38","-7.32","-25.70","-25.70","-15.57","6.59","3.21","10.56","11.10"
"T-Mobile US Inc","TMUS","2022-07-05","18.61","0.55","3.41","0.70","6.17","4.24","19.24","-5.97","13.91","21.75","18.07","27.47","14.00","17.00","20.00","54.00","12.00","9.00","3.00","2022-06-30","16.00","0.94","9.26","4.82","-7.10","13.66","21.97","17.29","27.98","5.26","","2022-06-30","0.94","9.26","4.82","16.00","16.00","-7.10","13.66","21.97","17.29","27.98"
"Tractor Supply Co","TSCO","2022-07-05","-16.23","0.88","1.42","1.85","-2.58","-11.38","-13.01","7.00","23.72","22.72","31.27","17.45","47.00","17.00","48.00","28.00","22.00","7.00","13.00","2022-06-30","-17.98","3.46","-3.32","-16.54","5.73","22.75","22.49","30.14","17.36","20.11","21.17","2022-06-30","3.46","-3.32","-16.54","-17.98","-17.98","5.73","22.75","22.49","30.14","17.36"
"Trane Technologies PLC Class A","TT","2022-07-05","-34.14","0.27","2.18","-4.85","-3.15","-14.45","-30.94","-28.33","22.78","10.21","13.16","16.19","75.00","36.00","60.00","71.00","45.00","21.00","23.00","2022-06-30","-35.05","-5.45","-6.68","-14.51","-28.10","23.01","9.26","13.10","16.27","8.76","11.31","2022-06-30","-5.45","-6.68","-14.51","-35.05","-35.05","-28.10","23.01","9.26","13.10","16.27"
"TransDigm Group Inc","TDG","2022-07-05","-17.13","-2.66","-1.00","-14.45","-11.77","-19.06","-18.61","-20.28","9.18","5.86","17.92","17.93","64.00","71.00","76.00","62.00","33.00","13.00","16.00","2022-06-30","-15.66","-11.35","-9.77","-17.63","-17.09","10.18","7.39","18.23","18.04","21.08","","2022-06-30","-11.35","-9.77","-17.63","-15.66","-15.66","-17.09","10.18","7.39","18.23","18.04"
"Trimble Inc","TRMB","2022-07-05","-32.97","0.78","-1.05","-14.85","-7.63","-20.22","-28.39","-29.22","17.24","8.76","10.22","9.31","71.00","74.00","67.00","64.00","42.00","34.00","44.00","2022-06-30","-33.21","-14.43","-12.70","-19.28","-28.84","16.11","8.88","10.30","9.73","8.89","16.86","2022-06-30","-14.43","-12.70","-19.28","-33.21","-33.21","-28.84","16.11","8.88","10.30","9.73"
"Truist Financial Corp","TFC","2022-07-05","-15.29","0.91","0.56","-0.92","-0.67","-11.27","-19.57","-9.76","19.90","2.74","4.39","7.26","74.00","34.00","70.00","72.00","50.00","36.00","48.00","2022-06-30","-17.35","-4.64","-0.91","-15.50","-11.08","16.71","2.53","4.27","7.10","3.37","3.30","2022-06-30","-4.64","-0.91","-15.50","-17.35","-17.35","-11.08","16.71","2.53","4.27","7.10"
